,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
322,53972506.18695759,0.0,143338566.9326711,0.0006336355203220283,856400000.0,307.17289114093523
323,32694901.094161935,0.0,55007976.00999457,0.006992897511841462,954500000.0,539.0977954164043
324,172442380.51149037,0.10131875085257716,48502129.717741415,0.055378305736735925,256100000.00000003,0.0
325,186208010.72526482,0.0,81778423.30273183,0.05020545120634393,205800000.0,0.0
326,159911455.00277433,0.10901050257815534,127487673.07826531,0.0,30700000.0,0.0
327,66507014.9338145,0.0,71854268.01800358,0.027665342301848708,115300000.0,0.0
328,134488631.6801605,0.058351127151866765,82571683.4759498,0.039858659546744266,0.0,0.0
329,92648501.6727509,0.0,146841946.52894095,0.0,146000000.0,0.0
330,71223146.50296113,0.0,19405759.62733647,0.022114636602545926,1580300000.0,0.0
331,119252509.8856793,0.0,54328450.22801216,0.007410624265181821,92100000.0,0.0
332,160761379.97890908,0.10131875085257716,41748669.38948954,0.004104766512174731,61400000.0,0.0
333,147588218.69105962,0.0,85623117.5405539,0.0027098111949687563,236500000.0,4042.582501692276
334,32694901.094161935,0.0,184298790.75256568,0.0,84600000.0,0.0
335,82486364.32617709,0.0,54891811.9439793,0.019316802352536907,791400000.0,0.0
336,85178223.26718086,0.000923010207069382,121988974.33554244,0.0030809552511948017,0.0,5388.220276900134
337,173040321.3867225,0.0,110139867.364939,0.015223249237739045,205800000.0,2207.096805135348
338,104000676.5449382,0.0,148462651.36044115,0.011174041907557176,1390100000.0,0.0
339,32694901.094161935,0.0,103049049.21759433,0.016727081401947057,627500000.0,0.0
340,144075745.84278923,0.0,86651450.44307962,0.010164863674501218,1162800000.0,0.0
341,227282139.96827656,0.0,68637313.16594768,0.0012672710406440566,213300000.0,3336.7213595611233
342,72222705.9376919,0.0,97327018.72585212,0.009959523228665534,30700000.0,3150.793534611792
343,78453877.84187987,0.0,135419400.5311427,0.0026678247354654555,261300000.0,4602.6696619009535
344,0.0,0.0,143952151.19943038,0.010695821826203055,627500000.0,0.0
345,78453877.84187987,0.0,53358573.6002109,0.0,248500000.0,0.0
346,37255203.23710208,0.0,70240716.16483334,0.004482932297718492,217800000.0,5506.246486103398
347,78453877.84187987,0.0,137220471.0599543,0.0,0.0,8254.813389981726
348,32694901.094161935,0.0,120892243.43187523,0.0,1517400000.0,0.0
349,60717312.84309486,0.0,269769685.35294455,0.0,400400000.0,0.0
350,95213987.28559849,0.0,183985709.4599377,0.004104766512174731,61400000.0,0.0
351,37255203.23710208,0.0,195259462.60653287,0.0,169200000.0,0.0
352,47847947.961454235,0.0,148563136.25789925,0.002714044748146642,205800000.0,3372.6845127369756
353,32694901.094161935,0.0,164222813.33236843,0.004104766512174731,230600000.0,0.0
354,117657018.40774402,0.0,59848483.79055184,0.013832671150924354,115300000.0,0.0
355,101526442.81664267,0.0060791250511546295,73751835.87180494,0.0010671234104010884,61400000.0,1746.323263301746
356,68139002.95605196,0.0,120892243.43187523,0.0,1603500000.0,0.0
357,82177854.37813279,0.0,19508744.36213586,0.022349108988545037,388400000.0,0.0
358,119952250.00536126,0.05065937542628858,121974480.56996101,0.009352429826285254,0.0,0.0
359,203310683.00505564,0.05065937542628858,52014818.67274299,0.059735390899310244,0.0,0.0
360,155725077.56163484,0.012158250102309259,73315450.27094865,0.0,542900000.0,6498.629293762018
361,37255203.23710208,0.0,127487673.07826531,0.0,115300000.0,6349.682875056551
362,184774060.56351072,0.0,64514681.32417452,0.030460930873732812,922100000.0,0.0
363,32694901.094161935,0.0,38009309.64550799,0.005260801556616452,327000000.0,4566.508391463562
364,89068254.21950817,0.0,64264003.85768861,0.030294318269628348,242400000.0,0.0
365,110130504.5881955,0.0,49468047.283570394,0.004650877110175422,1075900000.0,576.5865657777485
366,32694901.094161935,0.0,68515376.13025023,0.029985095499285172,302400000.0,0.0
367,42291505.65437629,0.0,58217297.62049719,0.02340423472554106,371400000.0,0.0
368,110573595.57493308,0.0,19611729.096935257,0.002710029764945298,569600000.0,4003.9833055709414
369,101474517.63440433,0.0,91043264.99014258,0.002894410251022702,115300000.0,0.0
370,79969826.08704072,0.000923010207069382,300719009.1010506,0.0,242400000.0,3553.7188823231736
371,76431543.68310125,0.0,90143923.5488522,0.0,995500000.0,0.0
372,213977821.79557136,0.0,62558632.23548071,0.028139573682715552,369700000.0,0.0
373,71223146.50296113,0.0,96234520.02472964,0.04228680343816402,290400000.0,0.0
374,0.0,0.0,51512702.91116473,0.0005354738405023954,84600000.0,3420.393029994634
375,118999454.50282377,0.0,66433059.6648344,0.015055720916362769,958900000.0,0.0
376,176891955.5700104,0.05065937542628858,53227756.44365689,0.012045390731464736,286800000.0,0.0
377,156394694.65186498,0.0,29367021.15067353,0.033872639937109456,151900000.0,0.0
378,58934939.846400745,0.02307525517673455,224027180.23874635,0.004310468405995159,0.0,0.0
379,168738279.24577224,0.05065937542628858,190450460.34291357,0.0,0.0,0.0
380,0.0,0.0,258203197.77719635,0.0,279200000.0,0.0
381,140190343.52228683,0.0,41760681.880451225,0.0006165975169755912,382500000.0,1817.3009548540103
382,79969826.08704072,0.0027690306212081457,91049421.56030667,0.0010470338406694923,242400000.0,1375.4676280829774
383,0.0,0.0,131341770.22746533,0.0025636990424753826,217800000.0,4743.058515143142
384,32694901.094161935,0.0,49468047.283570394,0.004650877110175422,1124500000.0,2664.7688377757277
385,42291505.65437629,0.0,129529441.24451467,0.0069969778586437695,756700000.0,0.0
386,0.0,0.0,220095552.17539835,0.0,644500000.0,116.7538796133848
387,82486364.32617709,0.0,55527507.62774458,0.007691097127426148,1032400000.0,4121.078404701091
388,113207443.34922397,0.05065937542628858,51718199.52914539,0.01031117499179363,61400000.0,0.0
389,177704811.48679918,0.05471212546039166,100850763.11123866,0.0004880248545980289,0.0,2095.2988227940577
390,156394694.65186498,0.0,131668135.89129888,0.029062049487261925,205800000.0,0.0
391,58934939.846400745,0.0034612882765101835,149226255.28740603,0.0020749006726386533,542900000.0,2544.5938460384627
392,66507014.9338145,0.0,57505121.36852383,0.002688780891398598,1135700000.0,1788.5897129562106
393,42291505.65437629,0.0,100759376.17493644,0.0,394500000.0,741.7110287688407
394,47847947.961454235,0.0,54414270.84034499,0.0027381664512651912,146000000.0,4546.873094045706
395,162865091.98914498,0.0,93582534.07406098,0.018589407947553458,498500000.0,0.0
396,71223146.50296113,0.0,59848483.79055184,0.013832671150924354,115300000.0,0.0
397,0.0,0.0,153216029.01339895,0.007996805230179618,217800000.0,0.0
398,185354345.85630804,0.0,124445415.27739152,0.012730044113037672,408000000.0,0.0
399,47847947.961454235,0.0,36017352.68235521,0.04149801345277306,199900000.0,0.0
400,60717312.84309486,0.0,29367021.15067353,0.033872639937109456,625800000.0,0.0
401,127373940.11831835,0.05065937542628858,65397518.4925351,0.020089241380343684,30700000.0,0.0
402,161427874.71759793,0.018237375153463888,62457332.77077676,0.010040635063988654,30700000.0,2945.0206612178445
403,186608877.28058475,0.10131875085257716,56346638.11055224,0.015407550709861363,286800000.0,0.0
404,176891955.5700104,0.05065937542628858,137882412.44420475,0.019037416521658555,121200000.0,0.0
405,32694901.094161935,0.0,123326799.12122203,0.0029472756976133595,641400000.0,0.0
406,32694901.094161935,0.0,53585210.615035295,0.01757548793968304,261300000.0,0.0
407,75253694.5178941,0.0027690306212081457,68914082.29624525,0.012768031395730461,30700000.0,1882.22785817762
408,141721301.48844346,0.05065937542628858,29560603.156886727,0.03392191253126804,30700000.0,0.0
409,0.0,0.0,77370142.05511437,0.027665342301848708,929900000.0,0.0
410,95486976.46933737,0.0,55011695.38766178,0.01416920824703886,321100000.0,0.0
411,236973610.78838855,0.0,13840815.352812577,0.015840888008050707,297900000.0,0.0
412,32694901.094161935,0.0,157308053.39460257,0.00276825649348973,1638600000.0,0.0
413,127373940.11831835,0.05065937542628858,51662105.87573527,0.015720485253328774,30700000.0,0.0
414,76431543.68310125,0.0,52451610.50156695,0.016673441173927744,369700000.0,0.0
415,119952250.00536126,0.018237375153463888,52014818.67274299,0.021504740723751685,0.0,2188.6580976681535
416,142079239.3148653,0.0,53545893.63353817,0.012807984081693223,121200000.0,0.0
417,182020969.65964568,0.0,57505121.36852383,0.022406507428321648,236500000.0,0.0
418,0.0,0.0,36017352.68235521,0.004979761614332767,333100000.0,4232.033407247889
419,159911455.00277433,0.10901050257815534,126023155.50766163,0.0,151900000.0,0.0
420,177704811.48679918,0.15197812627886575,39229831.75916064,0.04430426548328244,121200000.0,0.0
421,42291505.65437629,0.0,70075099.01271406,0.03698069725544184,1627500000.0,0.0
422,178432664.16586018,0.0,36017352.68235521,0.0149392848429983,1063100000.0,2587.668185730087
423,174191389.1976829,0.0,29213068.636122655,0.03352212572267153,357700000.0,0.0
424,58934939.846400745,0.02307525517673455,70240716.16483334,0.03735776914765409,0.0,0.0
425,0.0,0.0,70240716.16483334,0.03735776914765409,994100000.0,0.0
426,71223146.50296113,0.0,84914982.94785708,0.0014184799051178913,402100000.0,0.0
427,32694901.094161935,0.0,58371774.72269629,0.0028507131965447696,290400000.0,2642.449444326802
428,251532079.62498075,0.0,204616730.73087364,0.0,273100000.0,877.3965286467894
429,96490140.39936846,0.05065937542628858,191899812.75293246,0.000117662102968067,30700000.0,0.0
430,79969826.08704072,0.007691751725578184,112832601.01821715,0.0,0.0,0.0
431,193811564.55897725,0.018237375153463888,80548796.54115558,0.01345864610243382,121200000.0,1663.712941037034
432,147525623.3501879,0.000923010207069382,19457251.99473615,0.0026678247354654555,92100000.0,2648.5662818232327
433,191741152.90746433,0.0,48701555.352724515,0.012190878400231937,741100000.0,0.0
434,68139002.95605196,0.0,68914082.29624525,0.035466753877029064,968200000.0,0.0
435,162708076.19428974,0.0,72347276.01563026,0.014743091068363951,983500000.0,0.0
436,47847947.961454235,0.0,113431809.76385859,0.007606017920181088,363800000.0,0.0
437,0.0,0.0,29367021.15067353,0.033872639937109456,748700000.0,0.0
438,185979977.8209984,0.018237375153463888,29560603.156886727,0.012211888511256493,30700000.0,3282.362425390669
439,66507014.9338145,0.0,13840815.352812577,0.015840888008050707,1197100000.0,0.0
440,42291505.65437629,0.0,51823788.1044599,0.01581555094453055,279200000.0,0.0
441,125475141.84558643,0.0,29367021.15067353,0.033872639937109456,538900000.0,0.0
442,238400207.85263282,0.0,90182990.69420126,0.0050744164125796805,205800000.0,2758.4359042355222
443,215560006.5438065,0.0,19663221.46433496,0.0027240981081052473,1208900000.0,1544.4032067652352
444,177704811.48679918,0.15197812627886575,105786819.02062643,0.001286677166494651,317500000.0,0.0
445,68139002.95605196,0.0,36017352.68235521,0.04149801345277306,115300000.0,0.0
446,213580802.09851864,0.05065937542628858,49901027.680377245,0.0570548919325915,121200000.0,0.0
447,42291505.65437629,0.0,68914082.29624525,0.035466753877029064,30700000.0,0.0
448,159911455.00277433,0.03924378092813592,53391734.265083365,0.002252365282590959,30700000.0,1458.81735009336
449,42291505.65437629,0.0,51512702.91116473,0.0005354738405023954,1117000000.0,6122.458033602676
450,68139002.95605196,0.0,68382276.19318657,0.029682057773544157,205800000.0,0.0
451,76431543.68310125,0.0,133410149.78406823,0.022453827963448136,1917900000.0,0.0
452,71223146.50296113,0.0,161218867.4218822,0.0,612100000.0,477.3251949489346
453,53972506.18695759,0.0,10266702.208204525,0.01175890442320904,675200000.0,0.0
454,109423197.42458755,0.009906431831616744,121314835.77466118,0.0,151900000.0,2660.7840919432188
455,168683155.0799244,0.05065937542628858,64739501.052105755,0.030605384030787313,121200000.0,0.0
456,156856283.31801242,0.0027690306212081457,155926640.2325979,0.004064716792453135,151900000.0,2214.7394299236767
457,149092072.88558653,0.0,54805085.816707715,0.019119347049773413,654200000.0,0.0
458,174507799.2030574,0.05065937542628858,50289368.46180986,0.0029748546694577526,0.0,0.0
459,0.0,0.0,270119117.59895104,0.0,84600000.0,4274.90720644792
460,161813773.23493528,0.018237375153463888,52896991.13344766,0.006245724620327355,256100000.00000003,1512.5915645676555
461,0.0,0.0,113204434.97690399,0.007801411575180353,456000000.0,0.0
462,42291505.65437629,0.0,189767739.1730195,0.00012379001671068902,388400000.0,0.0
463,184254963.38440505,0.0,29367021.15067353,0.033872639937109456,795000000.0,0.0
464,119045917.89979702,0.0,90182990.69420126,0.04228680343816402,339000000.0,0.0
465,37255203.23710208,0.0,98890441.59683779,0.02452849297712741,883600000.0,0.0
466,37255203.23710208,0.0,144627015.7852494,0.0018723387780432848,248500000.0,1785.1567450465914
467,37255203.23710208,0.0,51512702.91116473,0.004462282004186629,169200000.0,0.0
468,161223025.19821814,0.0060791250511546295,66728027.209831744,0.003960082078209573,0.0,7644.902668948991
469,60717312.84309486,0.0,45369353.662597716,0.00830476948046919,1164700000.0,0.0
470,96490140.39936846,0.05065937542628858,86138792.60052809,0.004330479265563388,0.0,0.0
471,160761379.97890908,0.10131875085257716,176662897.9681399,0.0,317500000.0,0.0
472,112454988.58836943,0.0,115401381.08568548,0.010164863674501218,1247400000.0,0.0
473,66507014.9338145,0.0,51729648.34634168,0.0012404689555887327,569600000.0,1492.7727075159064
474,125475141.84558643,0.0,182523121.25276726,0.0027542394093193973,822100000.0,0.0
475,125788764.77143934,0.0,46379400.13529599,0.004214071257587084,1555700000.0,0.0
476,37255203.23710208,0.0,68914082.29624525,0.035466753877029064,248500000.0,0.0
477,154448924.44786486,0.05065937542628858,31535936.186317027,0.03622606320394113,242400000.0,0.0
478,89068254.21950817,0.0,68914082.29624525,0.035466753877029064,30700000.0,0.0
479,42291505.65437629,0.0,19714713.83173465,0.022818053760543265,363800000.0,0.0
480,58934939.846400745,0.02307525517673455,175382359.83048302,0.021364158687294854,0.0,0.0
481,42291505.65437629,0.0,70075099.01271406,0.03698069725544184,1238200000.0,0.0
482,177704811.48679918,0.022796718941829865,205588506.2755974,0.0,121200000.0,2578.2830044470215
483,125475141.84558643,0.0,55527507.62774458,0.06409247606188456,0.0,0.0
484,68139002.95605196,0.0,109876427.20745526,0.02285158602202373,0.0,0.0
485,75253694.5178941,0.007691751725578184,124937700.64453486,0.029360963917474472,0.0,0.0
486,71223146.50296113,0.0,58371774.72269629,0.02375594330453975,423600000.0,0.0
487,123922014.83441225,0.0,52451610.50156695,0.016673441173927744,710400000.0,0.0
488,192835407.3124941,0.0,73315450.27094865,0.0,273100000.0,0.0
489,47847947.961454235,0.0,123397227.15880518,0.005523246417292622,742800000.0,0.0
490,78453877.84187987,0.0,243319338.17094865,0.0,436400000.0,0.0
491,42291505.65437629,0.0,113204434.97690399,0.007801411575180353,456000000.0,0.0
492,78453877.84187987,0.0,63598566.10491656,0.02402092409207416,454300000.0,0.0
493,96223098.04916811,0.0,215943122.36265725,0.0,327000000.0,1543.2117131030163
494,32694901.094161935,0.0,153141651.80359086,0.0,115300000.0,0.0
495,126745040.65873201,0.0,286468737.9512222,0.0,351800000.0,4805.414373522797
496,32694901.094161935,0.0,19714713.83173465,0.022818053760543265,402100000.0,0.0
497,101474517.63440433,0.0,136936548.2780075,0.021364158687294854,169200000.0,0.0
498,172442380.51149037,0.10131875085257716,64062514.266701594,0.01849450085944941,0.0,0.0
499,94979303.71425684,0.0,140822678.00042614,0.0,733500000.0,544.0029325259818
500,60717312.84309486,0.0,72381604.26056339,0.001778549823643637,309900000.0,1645.9929763549358
501,78453877.84187987,0.0,231497453.5729021,0.0,1602000000.0,0.0
502,0.0,0.0,51512702.91116473,0.0016064215215071866,473900000.0,4574.394011799603
503,132646089.01706745,0.0,109002395.68446942,0.030848391252203348,0.0,0.0
504,71223146.50296113,0.0,121218894.5973897,0.0032488192171076322,363800000.0,4858.3172989019695
505,172426687.21920255,0.0,128216386.1189838,0.0013549055974843782,625800000.0,3240.111769549317
506,101526442.81664267,0.007598906313943288,82571683.4759498,0.00597879893201164,0.0,4471.179577703577
507,154002586.64038622,0.0,191515724.13757014,0.0,1417200000.0,0.0
508,42291505.65437629,0.0,55236625.64098555,0.06343020515724603,1238200000.0,0.0
509,32694901.094161935,0.0,202817479.69587022,0.0,922300000.0,0.0
510,112454988.58836943,0.0,36017352.68235521,0.04149801345277306,115300000.0,0.0
511,160761379.97890908,0.015197812627886576,128933649.86623067,0.0,273100000.0,2125.7674473742463
512,32694901.094161935,0.0,85884394.50176388,0.043760441286970694,1199900000.0,0.0
513,32694901.094161935,0.0,55527507.62774458,0.06409247606188456,84600000.0,0.0
514,71223146.50296113,0.0,223777188.5531239,0.0,968200000.0,0.0
515,126556908.17246997,0.0,10212493.295988547,0.0013962579944300142,1052500000.0,680.8661929111263
516,109423197.42458755,0.007925145465293394,203375519.163827,0.0,61400000.0,10103.335407294468
517,60717312.84309486,0.0,79050933.01486212,0.01489940599236336,900600000.0,0.0
518,88716505.67112035,0.001846020414138764,51512702.91116473,0.0005354738405023954,0.0,3702.53809109661
519,47847947.961454235,0.0,70075099.01271406,0.03698069725544184,546500000.0,0.0
520,129065841.56382471,0.0,58474759.45749568,0.023990415690538853,84600000.0,0.0
521,183603921.04028857,0.0,55527507.62774458,0.02307329138227844,0.0,2418.4659321035324
522,58934939.846400745,0.02307525517673455,97236438.97713175,0.01748103779508811,0.0,0.0
523,96490140.39936846,0.05065937542628858,95631304.17489132,0.009352429826285254,256100000.00000003,0.0
524,89068254.21950817,0.0,83656579.8875727,0.006873006971802035,1168700000.0,0.0
525,0.0,0.0,239458735.98520547,0.0,284500000.0,0.0
526,32694901.094161935,0.0,206773106.08795622,0.0,571300000.0,0.0
527,84000374.10197371,0.0023075255176734557,110333788.68944503,0.006409247606188457,0.0,2623.347348233883
528,72222705.9376919,0.0,191515724.13757014,0.0,182600000.0,0.0
529,139379418.20097363,0.0,52451610.50156695,0.016673441173927744,151900000.0,0.0
530,128674397.76670545,0.0,178263058.73798513,0.007918647768179916,461900000.0,0.0
531,215352213.86650074,0.0,62558632.23548071,0.0033767488419258664,843600000.0,3411.854740533122
532,126745040.65873201,0.0,158717678.91174412,0.01218797579541099,205800000.0,0.0
533,0.0,0.0,54891811.9439793,0.002318016282304428,315200000.0,9855.37353852994
534,78453877.84187987,0.0,129529441.24451467,0.0069969778586437695,454300000.0,0.0
535,164837270.4882678,0.0,29367021.15067353,0.033872639937109456,236500000.0,0.0
536,101988088.03595176,0.0,51823788.1044599,0.01581555094453055,279200000.0,0.0
537,0.0,0.0,112975029.206277,0.029360963917474472,169200000.0,0.0
538,171143888.83010375,0.058351127151866765,147638260.6893509,0.001355624596105636,0.0,0.0
539,82177854.37813279,0.0,124445415.27739152,0.012730044113037672,492600000.0,0.0
540,60717312.84309486,0.0,13840815.352812577,0.015840888008050707,894700000.0,0.0
541,72222705.9376919,0.0,134311569.35497501,0.004022655086720583,273100000.0,536.9119758466769
542,206812690.61373156,0.0,48755764.2649405,0.004433147833148708,1263000000.0,3731.9149841824537
543,75253694.5178941,0.000923010207069382,51823788.1044599,0.0018978661133436654,61400000.0,5348.214649428629
544,68139002.95605196,0.0,201408071.18978715,0.0014736378488066798,339000000.0,0.0
545,88511693.9986257,0.0,81778423.30273183,0.006024654144761271,205800000.0,2975.6394529215236
546,171537418.40255722,0.000923010207069382,86084372.43095136,0.00530588936511823,0.0,2843.3676116716806
547,47847947.961454235,0.0,29213068.636122655,0.03352212572267153,744700000.0,0.0
548,177704811.48679918,0.15197812627886575,44989440.76273984,0.051021220574161606,0.0,0.0
549,109423197.42458755,0.06604287887744495,109462340.25127542,0.025003878754900153,0.0,0.0
550,159911455.00277433,0.10901050257815534,111907111.45671627,0.006256570229419331,30700000.0,0.0
551,37255203.23710208,0.0,112975029.206277,0.029360963917474472,84600000.0,0.0
552,85246019.34861892,0.0,79188245.99459465,0.015212035840362176,1132100000.0,0.0
553,47847947.961454235,0.0,19611729.096935257,0.02258358137454415,1043500000.0,0.0
554,301145996.6636555,0.0,46379400.13529599,0.004214071257587084,1471100000.0,0.0
555,128674397.76670545,0.0,128933649.86623067,0.0,1810100000.0,0.0
556,140190343.52228683,0.0,79852693.3032604,0.002710029764945298,182600000.0,984.2914964250879
557,68139002.95605196,0.0,58217297.62049719,0.02340423472554106,371400000.0,0.0
558,186608877.28058475,0.10131875085257716,14395063.856952319,0.016500833801905583,151900000.0,0.0
559,99671213.546292,0.015383503451156367,29367021.15067353,0.033872639937109456,151900000.0,0.0
560,96490140.39936846,0.05065937542628858,79917960.75974473,0.04268170061801055,0.0,0.0
561,32694901.094161935,0.0,94420553.66546865,0.015212035840362176,146000000.0,0.0
562,58934939.846400745,0.008307091863624437,73315450.27094865,0.0,121200000.0,1189.6092270870463
563,147663968.53670418,0.018237375153463888,52014818.67274299,0.021504740723751685,0.0,2976.0784066570145
564,32694901.094161935,0.0,275546152.86621,0.0,199900000.0,0.0
565,32694901.094161935,0.0,60985842.117589876,0.015212035840362176,146000000.0,0.0
566,102192937.55533153,0.0,89497635.12459612,0.0009752702720185547,182600000.0,6380.6623139971525
567,250839513.044744,0.0,68689463.7994421,0.02409067741669537,121200000.0,0.0
568,96223098.04916811,0.0,136336055.35755908,0.01752176499246096,411600000.0,0.0
569,42291505.65437629,0.0,51512702.91116473,0.004462282004186629,84600000.0,0.0
570,60717312.84309486,0.0,54891811.9439793,0.019316802352536907,61400000.0,0.0
571,188173192.65841717,0.0,140021121.24228773,0.002894410251022702,115300000.0,0.0
572,165528722.04345328,0.05065937542628858,89299664.74924561,0.013662898232280413,0.0,0.0
573,42291505.65437629,0.0,68637313.16594768,0.0012672710406440566,213300000.0,836.344680680487
574,47847947.961454235,0.0,108422567.86021547,0.016727081401947057,371400000.0,0.0
575,79969826.08704072,0.007691751725578184,148100697.27686077,0.02114340171908201,121200000.0,0.0
576,177704811.48679918,0.018237375153463888,102336429.85235605,0.0,30700000.0,5162.584136964924
577,0.0,0.0,68515376.13025023,0.029985095499285172,387000000.0,0.0
578,72222705.9376919,0.0,167356767.00925168,0.0030383280565537394,885500000.0,0.0
579,146778470.53340834,0.0,36017352.68235521,0.04149801345277306,30700000.0,0.0
580,134488631.6801605,0.058351127151866765,13071017.536848502,0.014932799928681692,92100000.0,0.0
581,148303191.38177454,0.05065937542628858,49901027.680377245,0.0570548919325915,121200000.0,0.0
582,250418129.4142797,0.0,82006672.87217098,0.05072512260476933,256100000.00000003,0.0
583,37255203.23710208,0.0,119404172.29546203,0.007606017920181088,486700000.0,0.0
584,88511693.9986257,0.0,54891811.9439793,0.019316802352536907,799400000.0,0.0
585,155725077.56163484,0.10131875085257716,61150258.88578373,0.02635950335100579,0.0,0.0
586,88429031.37443781,0.0,90056671.89500836,0.027665342301848708,589200000.0,0.0
587,66507014.9338145,0.0,70075099.01271406,0.00443768367065302,802600000.0,5432.930704714906
588,127373940.11831835,0.05065937542628858,90870269.20038363,0.020089241380343684,30700000.0,0.0
589,96490140.39936846,0.05065937542628858,14203590.614397215,0.016328608596935225,182600000.0,0.0
590,117299462.54481953,0.0,86321279.8457059,0.00536378615725081,1251600000.0,448.24006193309174
591,71223146.50296113,0.0,123536816.25672323,0.011115627449285164,587500000.0,0.0
592,101988088.03595176,0.0,51753320.58471611,0.015655112725002675,874300000.0,0.0
593,68139002.95605196,0.0,127552248.89400904,0.015993610460359235,84600000.0,0.0
594,160540607.98897105,0.0,19714713.83173465,0.0027381664512651912,146000000.0,4770.859545336535
595,119952250.00536126,0.05065937542628858,51662105.87573527,0.015720485253328774,799000000.0,0.0
596,132977794.99504887,0.007691751725578184,98654990.03462064,0.02922667531453585,242400000.0,0.0
597,37255203.23710208,0.0,63598566.10491656,0.0028825108910488987,454300000.0,2572.6206426947256
598,197751963.41087657,0.0,72936587.70065992,0.02258175995807297,321100000.0,0.0
599,32694901.094161935,0.0,100972919.29692063,0.015299378609113953,1126000000.0,0.0
600,90462322.17815001,0.0,58217297.62049719,0.02340423472554106,30700000.0,0.0
601,79969826.08704072,0.007691751725578184,121988974.33554244,0.025674627093290013,0.0,0.0
602,185023701.93370572,0.0060791250511546295,53358573.6002109,0.0,0.0,6183.2914098098045
603,112454988.58836943,0.0,158577259.97714087,0.000991526187354983,261300000.0,1230.8560293415298
604,90462322.17815001,0.0,177202865.01677424,0.0,906700000.0,0.0
605,32694901.094161935,0.0,176989866.40452844,0.0,436400000.0,3437.0997775485725
606,82486364.32617709,0.0,29367021.15067353,0.033872639937109456,454300000.0,0.0
607,184249912.01345077,0.0,207222016.2255959,0.007996805230179618,0.0,0.0
608,0.0,0.0,112975029.206277,0.029360963917474472,169200000.0,0.0
609,32694901.094161935,0.0,58268789.9878969,0.023521470918540635,762600000.0,0.0
610,117657018.40774402,0.0,70259217.72748032,0.03706716562071606,1359400000.0,0.0
611,177704811.48679918,0.15197812627886575,218443626.505055,0.0,30700000.0,0.0
612,78453877.84187987,0.0,81778423.30273183,0.05020545120634393,679700000.0,0.0
613,169808532.7371995,0.05065937542628858,49901027.680377245,0.0570548919325915,121200000.0,0.0
614,148303191.38177454,0.018237375153463888,56450788.52622503,0.005671450458922446,363600000.0,1014.1852982547756
615,66507014.9338145,0.0,58474759.45749568,0.023990415690538853,520200000.0,0.0
616,172442380.51149037,0.012158250102309259,49066034.01245498,0.00017849128016746515,0.0,2189.056049063352
617,112429465.54032746,0.0,19457251.99473615,0.022231872795545463,991300000.0,0.0
618,186608877.28058475,0.10131875085257716,64062514.266701594,0.01849450085944941,256100000.00000003,0.0
619,58934939.846400745,0.02307525517673455,110050590.52505177,0.004104766512174731,61400000.0,0.0
620,153687765.7291555,0.0,36017352.68235521,0.0149392848429983,30700000.0,2943.4435289750336
621,88511693.9986257,0.0,19405759.62733647,0.022114636602545926,1457400000.0,0.0
622,68139002.95605196,0.0,255861989.36510822,0.0,261300000.0,0.0
623,89068254.21950817,0.0,133984605.65649718,0.014613337657267925,411600000.0,0.0
624,60717312.84309486,0.0,128590327.1236801,0.016848693703679068,1004800000.0,0.0
625,162781975.58788604,0.0,68382276.19318657,0.029682057773544157,339000000.0,0.0
626,151883438.8350173,0.05065937542628858,135805516.6463451,0.025003878754900153,0.0,0.0
627,37255203.23710208,0.0,118548096.47165859,0.029062049487261925,205800000.0,0.0
628,177704811.48679918,0.15197812627886575,44989440.76273984,0.051021220574161606,0.0,0.0
629,68139002.95605196,0.0,70240716.16483334,0.03735776914765409,84600000.0,0.0
630,37255203.23710208,0.0,68914082.29624525,0.00532001308155436,115300000.0,7149.73472761942
631,109423197.42458755,0.06604287887744495,62457332.77077676,0.027890652955524037,30700000.0,0.0
632,95107331.23784721,0.0,19457251.99473615,0.008003474206396367,783800000.0,3387.8111886495217
633,47847947.961454235,0.0,66501716.15470067,0.015212035840362176,279200000.0,0.0
634,72222705.9376919,0.0,120491879.8335395,0.02285158602202373,0.0,0.0
635,42291505.65437629,0.0,124573879.8096008,0.0,340700000.0,0.0
636,127568368.5380355,0.0,181398394.15140754,0.005557813724642582,151900000.0,0.0
637,0.0,0.0,166988010.80370972,0.021364158687294854,340700000.0,0.0
638,0.0,0.0,29367021.15067353,0.033872639937109456,1097400000.0,0.0
639,32694901.094161935,0.0,68515376.13025023,0.010794634379742662,302400000.0,2505.746891440774
640,94979303.71425684,0.0,19714713.83173465,0.022818053760543265,789100000.0,0.0
641,0.0,0.0,96576985.49347746,0.010164863674501218,953000000.0,0.0
642,239306373.74311012,0.05065937542628858,86037773.3643217,0.00960195477007832,151900000.0,0.0
643,155040808.56785768,0.0,55011695.38766178,0.01416920824703886,236500000.0,0.0
644,32694901.094161935,0.0,63598566.10491656,0.02402092409207416,454300000.0,0.0
645,144956226.29360634,0.0,55527507.62774458,0.02307329138227844,302400000.0,4545.695067373274
646,0.0,0.0,92893464.37139767,0.0027098111949687563,492600000.0,1300.4543938665797
647,42291505.65437629,0.0,93508105.92228484,0.0023941845745465576,856400000.0,1223.6852130170373
